holiday,temp,rain_1h,snow_1h,clouds_all,weather_main,weather_description,date_time,traffic_volume,hour
No Holiday,272.28,0.0,0.0,90,Haze,haze,2016-02-15 19:00:00,2999,19
No Holiday,272.51,0.0,0.0,90,Mist,mist,2016-02-15 21:00:00,2147,21
No Holiday,272.35,0.0,0.0,90,Mist,mist,2016-02-15 23:00:00,964,23
No Holiday,272.35,0.0,0.0,90,Snow,light snow,2016-02-15 23:00:00,964,23
No Holiday,272.65,0.0,0.0,90,Mist,mist,2016-02-16 00:00:00,514,0
No Holiday,272.65,0.0,0.0,90,Rain,light rain,2016-02-16 00:00:00,514,0
No Holiday,272.48,0.0,0.0,90,Mist,mist,2016-02-16 01:00:00,340,1
No Holiday,272.48,0.0,0.0,90,Fog,fog,2016-02-16 01:00:00,340,1
No Holiday,272.48,0.0,0.0,90,Snow,light snow,2016-02-16 01:00:00,340,1
No Holiday,272.55,0.0,0.0,90,Mist,mist,2016-02-16 03:00:00,325,3
No Holiday,272.55,0.0,0.0,90,Fog,fog,2016-02-16 03:00:00,325,3
No Holiday,272.55,0.0,0.0,90,Snow,light snow,2016-02-16 03:00:00,325,3
No Holiday,272.48,0.0,0.0,90,Fog,fog,2016-02-16 04:00:00,869,4
No Holiday,272.48,0.0,0.0,90,Mist,mist,2016-02-16 04:00:00,869,4
No Holiday,272.48,0.0,0.0,90,Snow,light snow,2016-02-16 04:00:00,869,4
No Holiday,272.61,0.0,0.0,90,Mist,mist,2016-02-16 05:00:00,2714,5
No Holiday,272.61,0.0,0.0,90,Fog,fog,2016-02-16 05:00:00,2714,5
No Holiday,272.55,0.0,0.0,90,Snow,light snow,2016-02-16 06:00:00,5526,6
No Holiday,272.55,0.0,0.0,90,Mist,mist,2016-02-16 06:00:00,5526,6
No Holiday,272.55,0.0,0.0,90,Fog,fog,2016-02-16 06:00:00,5526,6
No Holiday,272.48,0.0,0.0,90,Mist,mist,2016-02-16 07:00:00,6246,7
No Holiday,272.48,0.0,0.0,90,Fog,fog,2016-02-16 07:00:00,6246,7
No Holiday,272.37,0.0,0.0,90,Mist,mist,2016-02-16 09:00:00,5127,9
No Holiday,272.65,0.0,0.0,90,Clouds,overcast clouds,2016-02-16 11:00:00,4455,11
No Holiday,273.29,0.0,0.0,1,Clear,sky is clear,2016-02-16 13:00:00,4784,13
No Holiday,273.55,0.0,0.0,40,Clouds,scattered clouds,2016-02-16 14:00:00,5168,14
No Holiday,273.28,0.0,0.0,90,Clouds,overcast clouds,2016-02-16 15:00:00,5755,15
No Holiday,272.55,0.0,0.0,40,Clouds,scattered clouds,2016-02-16 17:00:00,6009,17
No Holiday,270.51,0.0,0.0,1,Clear,sky is clear,2016-02-16 19:00:00,3139,19
No Holiday,268.16,0.0,0.0,5,Clear,sky is clear,2016-02-16 21:00:00,2423,21
No Holiday,265.76,0.0,0.0,1,Clear,sky is clear,2016-02-16 22:00:00,1944,22
No Holiday,264.95,0.0,0.0,1,Clear,sky is clear,2016-02-16 23:00:00,965,23
No Holiday,264.0,0.0,0.0,1,Clear,sky is clear,2016-02-17 00:00:00,517,0
No Holiday,262.8,0.0,0.0,1,Clear,sky is clear,2016-02-17 01:00:00,368,1
No Holiday,262.61,0.0,0.0,1,Clear,sky is clear,2016-02-17 02:00:00,267,2
No Holiday,262.72,0.0,0.0,1,Clear,sky is clear,2016-02-17 03:00:00,338,3
No Holiday,263.14,0.0,0.0,1,Clear,sky is clear,2016-02-17 04:00:00,907,4
No Holiday,262.35,0.0,0.0,40,Clouds,scattered clouds,2016-02-17 05:00:00,2741,5
No Holiday,260.82,0.0,0.0,1,Clear,sky is clear,2016-02-17 08:00:00,5973,8
No Holiday,265.22,0.0,0.0,1,Clear,sky is clear,2016-02-17 10:00:00,4598,10
No Holiday,268.82,0.0,0.0,90,Clouds,overcast clouds,2016-02-17 12:00:00,4845,12
No Holiday,271.08,0.0,0.0,90,Clouds,overcast clouds,2016-02-17 14:00:00,5300,14
No Holiday,271.15,0.0,0.0,90,Clouds,overcast clouds,2016-02-17 15:00:00,5826,15
No Holiday,271.28,0.0,0.0,90,Clouds,overcast clouds,2016-02-17 16:00:00,6898,16
No Holiday,271.07,0.0,0.0,90,Clouds,overcast clouds,2016-02-17 18:00:00,4716,18
No Holiday,270.93,0.0,0.0,90,Clouds,overcast clouds,2016-02-17 19:00:00,3316,19
No Holiday,270.55,0.0,0.0,90,Clouds,overcast clouds,2016-02-17 20:00:00,2883,20
No Holiday,270.55,0.0,0.0,90,Clouds,overcast clouds,2016-02-17 21:00:00,2503,21
No Holiday,270.36,0.0,0.0,40,Clouds,scattered clouds,2016-02-17 22:00:00,1862,22
No Holiday,269.94,0.0,0.0,1,Clear,sky is clear,2016-02-17 23:00:00,1069,23
No Holiday,269.58,0.0,0.0,1,Clear,sky is clear,2016-02-18 00:00:00,598,0
No Holiday,269.72,0.0,0.0,1,Clear,sky is clear,2016-02-18 01:00:00,356,1
No Holiday,270.15,0.0,0.0,75,Clouds,broken clouds,2016-02-18 02:00:00,266,2
No Holiday,270.93,0.0,0.0,90,Clouds,overcast clouds,2016-02-18 05:00:00,2683,5
No Holiday,271.01,0.0,0.0,1,Clear,sky is clear,2016-02-18 07:00:00,6593,7
No Holiday,271.65,0.0,0.0,1,Clear,sky is clear,2016-02-18 09:00:00,5036,9
No Holiday,274.29,0.0,0.0,1,Haze,haze,2016-02-18 11:00:00,4931,11
No Holiday,275.55,0.0,0.0,1,Haze,haze,2016-02-18 12:00:00,5028,12
No Holiday,276.43,0.0,0.0,1,Haze,haze,2016-02-18 14:00:00,5493,14
No Holiday,276.86,0.0,0.0,90,Haze,haze,2016-02-18 16:00:00,6788,16
No Holiday,276.61,0.0,0.0,40,Haze,haze,2016-02-18 18:00:00,4739,18
No Holiday,277.08,0.0,0.0,75,Clouds,broken clouds,2016-02-18 20:00:00,3043,20
No Holiday,277.29,0.0,0.0,1,Clear,sky is clear,2016-02-18 22:00:00,2283,22
No Holiday,276.68,0.0,0.0,1,Haze,haze,2016-02-18 23:00:00,1103,23
No Holiday,276.42,0.0,0.0,20,Haze,haze,2016-02-19 00:00:00,708,0
No Holiday,276.44,0.0,0.0,1,Haze,haze,2016-02-19 03:00:00,344,3
No Holiday,276.15,0.0,0.0,1,Mist,mist,2016-02-19 05:00:00,2539,5
No Holiday,276.15,0.0,0.0,1,Drizzle,light intensity drizzle,2016-02-19 05:00:00,2539,5
No Holiday,275.87,0.0,0.0,75,Mist,mist,2016-02-19 07:00:00,6501,7
No Holiday,276.58,0.0,0.0,90,Rain,heavy intensity rain,2016-02-19 09:00:00,5170,9
No Holiday,276.58,0.0,0.0,90,Mist,mist,2016-02-19 09:00:00,5170,9
No Holiday,276.58,0.0,0.0,90,Drizzle,drizzle,2016-02-19 09:00:00,5170,9
No Holiday,276.58,0.0,0.0,90,Thunderstorm,proximity thunderstorm,2016-02-19 09:00:00,5170,9
No Holiday,277.43,0.0,0.0,90,Rain,heavy intensity rain,2016-02-19 11:00:00,4878,11
No Holiday,277.43,0.0,0.0,90,Mist,mist,2016-02-19 11:00:00,4878,11
No Holiday,277.43,0.0,0.0,90,Drizzle,drizzle,2016-02-19 11:00:00,4878,11
No Holiday,277.43,0.0,0.0,90,Snow,light snow,2016-02-19 11:00:00,4878,11
No Holiday,276.69,0.0,0.0,90,Rain,moderate rain,2016-02-19 13:00:00,5411,13
No Holiday,277.08,0.0,0.0,90,Rain,light rain,2016-02-19 14:00:00,5567,14
No Holiday,277.08,0.0,0.0,90,Drizzle,light intensity drizzle,2016-02-19 14:00:00,5567,14
No Holiday,279.72,0.0,0.0,1,Clear,sky is clear,2016-02-19 17:00:00,6152,17
No Holiday,278.95,0.0,0.0,5,Clear,sky is clear,2016-02-19 19:00:00,3757,19
No Holiday,278.87,0.0,0.0,1,Clear,sky is clear,2016-02-19 21:00:00,3102,21
No Holiday,278.41,0.0,0.0,1,Clear,sky is clear,2016-02-19 23:00:00,1956,23
No Holiday,278.65,0.0,0.0,40,Clouds,scattered clouds,2016-02-20 00:00:00,1108,0
No Holiday,278.72,0.0,0.0,40,Clouds,scattered clouds,2016-02-20 01:00:00,714,1
No Holiday,277.89,0.0,0.0,1,Clear,sky is clear,2016-02-20 03:00:00,421,3
No Holiday,276.02,0.0,0.0,1,Clear,sky is clear,2016-02-20 05:00:00,641,5
No Holiday,274.55,0.0,0.0,90,Clouds,overcast clouds,2016-02-20 07:00:00,2085,7
No Holiday,275.94,0.0,0.0,40,Clouds,scattered clouds,2016-02-20 09:00:00,3777,9
No Holiday,276.29,0.0,0.0,90,Clouds,overcast clouds,2016-02-20 11:00:00,4637,11
No Holiday,277.01,0.0,0.0,90,Clouds,overcast clouds,2016-02-20 13:00:00,5458,13
No Holiday,277.22,0.0,0.0,90,Clouds,overcast clouds,2016-02-20 14:00:00,5775,14
No Holiday,277.22,0.0,0.0,40,Clouds,scattered clouds,2016-02-20 15:00:00,5164,15
No Holiday,276.82,0.0,0.0,1,Clear,sky is clear,2016-02-20 17:00:00,4620,17
No Holiday,275.65,0.0,0.0,1,Clear,sky is clear,2016-02-20 19:00:00,3482,19
No Holiday,273.79,0.0,0.0,5,Clear,sky is clear,2016-02-20 21:00:00,3332,21
No Holiday,272.49,0.0,0.0,1,Clear,sky is clear,2016-02-20 23:00:00,1987,23
No Holiday,270.88,0.0,0.0,1,Clear,sky is clear,2016-02-21 00:00:00,1353,0
No Holiday,270.37,0.0,0.0,1,Mist,mist,2016-02-21 01:00:00,803,1
No Holiday,270.15,0.0,0.0,1,Clear,sky is clear,2016-02-21 02:00:00,620,2
No Holiday,270.3,0.0,0.0,1,Clear,sky is clear,2016-02-21 04:00:00,307,4
No Holiday,269.87,0.0,0.0,1,Clear,sky is clear,2016-02-21 06:00:00,748,6
No Holiday,270.36,0.0,0.0,1,Clear,sky is clear,2016-02-21 08:00:00,1907,8
No Holiday,271.79,0.0,0.0,75,Clouds,broken clouds,2016-02-21 10:00:00,3695,10
No Holiday,273.68,0.0,0.0,90,Snow,light snow,2016-02-21 12:00:00,5427,12
No Holiday,274.49,0.0,0.0,90,Snow,light snow,2016-02-21 13:00:00,5211,13
No Holiday,274.22,0.0,0.0,90,Snow,light snow,2016-02-21 14:00:00,4751,14
No Holiday,274.15,0.0,0.0,90,Snow,light snow,2016-02-21 16:00:00,4577,16
No Holiday,273.62,0.0,0.0,90,Clouds,overcast clouds,2016-02-21 18:00:00,3693,18
No Holiday,273.42,0.0,0.0,90,Clouds,overcast clouds,2016-02-21 20:00:00,2407,20
No Holiday,273.08,0.0,0.0,90,Clouds,overcast clouds,2016-02-21 21:00:00,2005,21
No Holiday,272.44,0.0,0.0,90,Clouds,overcast clouds,2016-02-21 23:00:00,959,23
No Holiday,272.22,0.0,0.0,90,Clouds,overcast clouds,2016-02-22 00:00:00,511,0
No Holiday,272.15,0.0,0.0,90,Clouds,overcast clouds,2016-02-22 01:00:00,321,1
No Holiday,271.72,0.0,0.0,90,Clouds,overcast clouds,2016-02-22 02:00:00,264,2
No Holiday,271.51,0.0,0.0,90,Clouds,overcast clouds,2016-02-22 04:00:00,863,4
No Holiday,270.8,0.0,0.0,90,Clouds,overcast clouds,2016-02-22 05:00:00,2677,5
No Holiday,270.66,0.0,0.0,75,Clouds,broken clouds,2016-02-22 06:00:00,5816,6
No Holiday,270.16,0.0,0.0,1,Clear,sky is clear,2016-02-22 07:00:00,6744,7
No Holiday,271.15,0.0,0.0,1,Clear,sky is clear,2016-02-22 09:00:00,4936,9
No Holiday,272.58,0.0,0.0,75,Clouds,broken clouds,2016-02-22 10:00:00,4185,10
No Holiday,273.42,0.0,0.0,90,Clouds,overcast clouds,2016-02-22 12:00:00,4639,12
No Holiday,274.29,0.0,0.0,90,Clouds,overcast clouds,2016-02-22 14:00:00,5223,14
No Holiday,274.5,0.0,0.0,40,Clouds,scattered clouds,2016-02-22 15:00:00,5560,15
No Holiday,274.15,0.0,0.0,90,Clouds,overcast clouds,2016-02-22 17:00:00,6160,17
No Holiday,273.08,0.0,0.0,75,Clouds,broken clouds,2016-02-22 19:00:00,3031,19
No Holiday,273.22,0.0,0.0,90,Clouds,overcast clouds,2016-02-22 20:00:00,2496,20
No Holiday,273.22,0.0,0.0,90,Clouds,overcast clouds,2016-02-22 21:00:00,2070,21
No Holiday,273.02,0.0,0.0,90,Clouds,overcast clouds,2016-02-22 22:00:00,1459,22
No Holiday,272.95,0.0,0.0,90,Clouds,overcast clouds,2016-02-22 23:00:00,912,23
No Holiday,273.58,0.0,0.0,90,Clouds,overcast clouds,2016-02-23 00:00:00,518,0
No Holiday,273.51,0.0,0.0,90,Clouds,overcast clouds,2016-02-23 01:00:00,315,1
No Holiday,273.51,0.0,0.0,90,Clouds,overcast clouds,2016-02-23 02:00:00,266,2
No Holiday,273.68,0.0,0.0,90,Clouds,overcast clouds,2016-02-23 03:00:00,314,3
No Holiday,273.72,0.0,0.0,90,Clouds,overcast clouds,2016-02-23 04:00:00,897,4
No Holiday,273.86,0.0,0.0,90,Snow,light snow,2016-02-23 06:00:00,5652,6
No Holiday,273.86,0.0,0.0,90,Drizzle,drizzle,2016-02-23 06:00:00,5652,6
No Holiday,273.95,0.0,0.0,90,Snow,light snow,2016-02-23 07:00:00,5453,7
No Holiday,273.95,0.0,0.0,90,Mist,mist,2016-02-23 07:00:00,5453,7
No Holiday,273.95,0.0,0.0,90,Rain,light rain,2016-02-23 07:00:00,5453,7
No Holiday,274.01,0.0,0.0,90,Snow,light snow,2016-02-23 08:00:00,5556,8
No Holiday,274.01,0.0,0.0,90,Mist,mist,2016-02-23 08:00:00,5556,8
No Holiday,274.35,0.0,0.0,90,Snow,light snow,2016-02-23 09:00:00,5142,9
No Holiday,274.35,0.0,0.0,90,Mist,mist,2016-02-23 09:00:00,5142,9
No Holiday,274.65,0.0,0.0,75,Mist,mist,2016-02-23 10:00:00,4321,10
No Holiday,274.65,0.0,0.0,75,Snow,light snow,2016-02-23 10:00:00,4321,10
No Holiday,274.65,0.0,0.0,75,Rain,light rain,2016-02-23 10:00:00,4321,10
No Holiday,275.15,0.0,0.0,90,Mist,mist,2016-02-23 11:00:00,4405,11
No Holiday,275.15,0.0,0.0,90,Rain,light rain,2016-02-23 11:00:00,4405,11
No Holiday,275.15,0.0,0.0,90,Snow,light snow,2016-02-23 11:00:00,4405,11
No Holiday,275.87,0.0,0.0,90,Rain,light rain,2016-02-23 12:00:00,4791,12
No Holiday,275.87,0.0,0.0,90,Mist,mist,2016-02-23 12:00:00,4791,12
No Holiday,276.29,0.0,0.0,90,Rain,light rain,2016-02-23 15:00:00,5687,15
No Holiday,276.29,0.0,0.0,90,Mist,mist,2016-02-23 15:00:00,5687,15
No Holiday,276.29,0.0,0.0,90,Drizzle,light intensity drizzle,2016-02-23 15:00:00,5687,15
No Holiday,276.29,0.0,0.0,90,Mist,mist,2016-02-23 17:00:00,6308,17
No Holiday,275.48,0.0,0.0,75,Rain,light rain,2016-02-23 19:00:00,3115,19
No Holiday,275.48,0.0,0.0,75,Mist,mist,2016-02-23 19:00:00,3115,19
No Holiday,275.02,0.0,0.0,90,Rain,light rain,2016-02-23 21:00:00,3442,21
No Holiday,275.02,0.0,0.0,90,Mist,mist,2016-02-23 21:00:00,3442,21
No Holiday,274.68,0.0,0.0,90,Mist,mist,2016-02-23 22:00:00,3152,22
No Holiday,274.61,0.0,0.0,75,Mist,mist,2016-02-23 23:00:00,1147,23
No Holiday,274.65,0.0,0.0,90,Mist,mist,2016-02-24 00:00:00,691,0
No Holiday,274.35,0.0,0.0,75,Clouds,broken clouds,2016-02-24 01:00:00,453,1
No Holiday,274.35,0.0,0.0,75,Clouds,broken clouds,2016-02-24 02:00:00,341,2
No Holiday,274.39,0.0,0.0,90,Clouds,overcast clouds,2016-02-24 03:00:00,431,3
No Holiday,273.72,0.0,0.0,90,Clouds,overcast clouds,2016-02-24 04:00:00,1100,4
No Holiday,273.36,0.0,0.0,90,Mist,mist,2016-02-24 06:00:00,5845,6
No Holiday,272.88,0.0,0.0,90,Mist,mist,2016-02-24 07:00:00,6437,7
No Holiday,273.79,0.0,0.0,90,Clouds,overcast clouds,2016-02-24 10:00:00,4626,10
No Holiday,275.28,0.0,0.0,90,Clouds,overcast clouds,2016-02-24 11:00:00,4677,11
No Holiday,275.86,0.0,0.0,90,Clouds,overcast clouds,2016-02-24 14:00:00,5332,14
No Holiday,275.48,0.0,0.0,90,Clouds,overcast clouds,2016-02-24 15:00:00,6132,15
No Holiday,274.82,0.0,0.0,90,Clouds,overcast clouds,2016-02-24 18:00:00,4692,18
No Holiday,274.35,0.0,0.0,40,Clouds,scattered clouds,2016-02-24 20:00:00,2962,20
No Holiday,273.87,0.0,0.0,90,Clouds,overcast clouds,2016-02-24 22:00:00,1730,22
No Holiday,272.76,0.0,0.0,1,Clear,sky is clear,2016-02-24 23:00:00,1052,23
No Holiday,271.95,0.0,0.0,90,Clouds,overcast clouds,2016-02-25 00:00:00,555,0
No Holiday,271.75,0.0,0.0,40,Clouds,scattered clouds,2016-02-25 01:00:00,354,1
No Holiday,271.35,0.0,0.0,75,Clouds,broken clouds,2016-02-25 02:00:00,284,2
No Holiday,270.84,0.0,0.0,90,Clouds,overcast clouds,2016-02-25 05:00:00,2745,5
No Holiday,270.08,0.0,0.0,90,Clouds,overcast clouds,2016-02-25 06:00:00,5855,6
No Holiday,269.86,0.0,0.0,90,Clouds,overcast clouds,2016-02-25 07:00:00,6942,7
No Holiday,270.43,0.0,0.0,75,Clouds,broken clouds,2016-02-25 08:00:00,5863,8
No Holiday,270.42,0.0,0.0,75,Clouds,broken clouds,2016-02-25 09:00:00,5404,9
No Holiday,271.82,0.0,0.0,1,Clear,sky is clear,2016-02-25 11:00:00,4791,11
No Holiday,273.15,0.0,0.0,1,Clear,sky is clear,2016-02-25 12:00:00,5109,12
No Holiday,273.61,0.0,0.0,1,Clear,sky is clear,2016-02-25 14:00:00,5694,14
No Holiday,273.15,0.0,0.0,90,Clouds,overcast clouds,2016-02-25 16:00:00,7118,16
No Holiday,272.21,0.0,0.0,90,Clouds,overcast clouds,2016-02-25 18:00:00,5230,18
No Holiday,271.88,0.0,0.0,90,Clouds,overcast clouds,2016-02-25 20:00:00,3140,20
No Holiday,271.28,0.0,0.0,90,Clouds,overcast clouds,2016-02-25 22:00:00,2000,22
No Holiday,271.08,0.0,0.0,90,Clouds,overcast clouds,2016-02-25 23:00:00,1204,23
No Holiday,270.69,0.0,0.0,90,Clouds,overcast clouds,2016-02-26 00:00:00,721,0
No Holiday,270.28,0.0,0.0,90,Clouds,overcast clouds,2016-02-26 01:00:00,423,1
No Holiday,270.08,0.0,0.0,90,Clouds,overcast clouds,2016-02-26 03:00:00,373,3
No Holiday,269.42,0.0,0.0,90,Clouds,overcast clouds,2016-02-26 05:00:00,2585,5
No Holiday,268.69,0.0,0.0,75,Clouds,broken clouds,2016-02-26 07:00:00,6641,7
No Holiday,269.7,0.0,0.0,40,Clouds,scattered clouds,2016-02-26 09:00:00,5154,9
No Holiday,272.61,0.0,0.0,75,Clouds,broken clouds,2016-02-26 11:00:00,5425,11
No Holiday,275.38,0.0,0.0,1,Clear,sky is clear,2016-02-26 12:00:00,5467,12
No Holiday,276.55,0.0,0.0,40,Clouds,scattered clouds,2016-02-26 14:00:00,5836,14
No Holiday,278.36,0.0,0.0,5,Clear,sky is clear,2016-02-26 16:00:00,6601,16
No Holiday,277.21,0.0,0.0,5,Clear,sky is clear,2016-02-26 18:00:00,5367,18
No Holiday,275.82,0.0,0.0,1,Clear,sky is clear,2016-02-26 20:00:00,3775,20
No Holiday,275.48,0.0,0.0,1,Clear,sky is clear,2016-02-26 21:00:00,3591,21
No Holiday,275.15,0.0,0.0,1,Clear,sky is clear,2016-02-26 22:00:00,3075,22
No Holiday,275.29,0.0,0.0,1,Clear,sky is clear,2016-02-26 23:00:00,1891,23
No Holiday,275.15,0.0,0.0,1,Clear,sky is clear,2016-02-27 00:00:00,1420,0
No Holiday,274.93,0.0,0.0,1,Clear,sky is clear,2016-02-27 01:00:00,822,1
No Holiday,274.62,0.0,0.0,1,Clear,sky is clear,2016-02-27 02:00:00,554,2
No Holiday,274.41,0.0,0.0,1,Clear,sky is clear,2016-02-27 03:00:00,377,3
No Holiday,274.36,0.0,0.0,1,Clear,sky is clear,2016-02-27 05:00:00,686,5
No Holiday,274.62,0.0,0.0,1,Clear,sky is clear,2016-02-27 07:00:00,2056,7
No Holiday,276.72,0.0,0.0,1,Clear,sky is clear,2016-02-27 09:00:00,3935,9
No Holiday,281.65,0.0,0.0,1,Clear,sky is clear,2016-02-27 11:00:00,4608,11
No Holiday,285.51,0.0,0.0,1,Clear,sky is clear,2016-02-27 12:00:00,5136,12
No Holiday,286.81,0.0,0.0,40,Clouds,scattered clouds,2016-02-27 14:00:00,5167,14
No Holiday,287.22,0.0,0.0,1,Clear,sky is clear,2016-02-27 16:00:00,4939,16
No Holiday,284.89,0.0,0.0,1,Clear,sky is clear,2016-02-27 18:00:00,4592,18
No Holiday,281.55,0.0,0.0,1,Clear,sky is clear,2016-02-27 20:00:00,3496,20
No Holiday,279.55,0.0,0.0,1,Clear,sky is clear,2016-02-27 22:00:00,3778,22
No Holiday,277.88,0.0,0.0,1,Mist,mist,2016-02-28 00:00:00,1420,0
No Holiday,276.73,0.0,0.0,1,Mist,mist,2016-02-28 02:00:00,554,2
No Holiday,275.65,0.0,0.0,1,Mist,mist,2016-02-28 04:00:00,394,4
No Holiday,275.14,0.0,0.0,1,Mist,mist,2016-02-28 06:00:00,1033,6
No Holiday,274.74,0.0,0.0,90,Clouds,overcast clouds,2016-02-28 08:00:00,1985,8
No Holiday,273.65,0.0,0.0,90,Rain,light rain,2016-02-28 10:00:00,3609,10
No Holiday,273.65,0.0,0.0,90,Snow,light snow,2016-02-28 10:00:00,3609,10
No Holiday,273.58,0.0,0.0,90,Snow,light snow,2016-02-28 12:00:00,4360,12
No Holiday,273.58,0.0,0.0,90,Mist,mist,2016-02-28 12:00:00,4360,12
No Holiday,274.36,0.0,0.0,90,Clouds,overcast clouds,2016-02-28 14:00:00,4548,14
No Holiday,275.08,0.0,0.0,90,Clouds,overcast clouds,2016-02-28 16:00:00,5169,16
No Holiday,274.68,0.0,0.0,90,Clouds,overcast clouds,2016-02-28 18:00:00,3942,18
No Holiday,273.09,0.0,0.0,1,Clear,sky is clear,2016-02-28 20:00:00,2423,20
No Holiday,271.55,0.0,0.0,1,Clear,sky is clear,2016-02-28 22:00:00,1488,22
No Holiday,270.79,0.0,0.0,1,Clear,sky is clear,2016-02-29 00:00:00,472,0
No Holiday,271.61,0.0,0.0,75,Clouds,broken clouds,2016-02-29 02:00:00,270,2
No Holiday,273.94,0.0,0.0,90,Clouds,overcast clouds,2016-02-29 04:00:00,818,4
No Holiday,275.72,0.0,0.0,75,Clouds,broken clouds,2016-02-29 06:00:00,5628,6
No Holiday,270.16,0.0,0.0,90,Clouds,overcast clouds,2016-02-29 08:00:00,5772,8
No Holiday,266.16,0.0,0.0,1,Clear,sky is clear,2016-02-29 10:00:00,4498,10
No Holiday,266.51,0.0,0.0,1,Clear,sky is clear,2016-02-29 12:00:00,4859,12
No Holiday,268.22,0.0,0.0,5,Clear,sky is clear,2016-02-29 13:00:00,4825,13
No Holiday,268.72,0.0,0.0,5,Clear,sky is clear,2016-02-29 14:00:00,5157,14
No Holiday,269.01,0.0,0.0,75,Clouds,broken clouds,2016-02-29 16:00:00,6775,16
No Holiday,268.08,0.0,0.0,1,Clear,sky is clear,2016-02-29 18:00:00,4474,18
No Holiday,267.15,0.0,0.0,90,Clouds,overcast clouds,2016-02-29 20:00:00,2510,20
No Holiday,266.51,0.0,0.0,1,Clear,sky is clear,2016-02-29 22:00:00,1664,22
No Holiday,265.92,0.0,0.0,1,Clear,sky is clear,2016-03-01 00:00:00,1632,0
No Holiday,265.65,0.0,0.0,90,Clouds,overcast clouds,2016-03-01 01:00:00,453,1
No Holiday,264.51,0.0,0.0,90,Snow,light snow,2016-03-01 04:00:00,831,4
No Holiday,263.73,0.0,0.0,90,Clouds,overcast clouds,2016-03-01 06:00:00,5830,6
No Holiday,263.15,0.0,0.0,90,Clouds,overcast clouds,2016-03-01 08:00:00,5959,8
No Holiday,263.8,0.0,0.0,90,Clouds,overcast clouds,2016-03-01 09:00:00,5265,9
No Holiday,263.79,0.0,0.0,90,Clouds,overcast clouds,2016-03-01 10:00:00,4554,10
No Holiday,265.15,0.0,0.0,75,Clouds,broken clouds,2016-03-01 11:00:00,4756,11
No Holiday,267.95,0.0,0.0,5,Clear,sky is clear,2016-03-01 13:00:00,5062,13
No Holiday,268.93,0.0,0.0,1,Clear,sky is clear,2016-03-01 15:00:00,5895,15
No Holiday,269.65,0.0,0.0,1,Clear,sky is clear,2016-03-01 17:00:00,6190,17
No Holiday,267.42,0.0,0.0,1,Clear,sky is clear,2016-03-01 19:00:00,3067,19
No Holiday,265.65,0.0,0.0,5,Clear,sky is clear,2016-03-01 21:00:00,3628,21
No Holiday,264.44,0.0,0.0,1,Clear,sky is clear,2016-03-01 23:00:00,1080,23
No Holiday,264.21,0.0,0.0,1,Clear,sky is clear,2016-03-02 00:00:00,676,0
No Holiday,264.57,0.0,0.0,1,Clear,sky is clear,2016-03-02 01:00:00,477,1
No Holiday,264.65,0.0,0.0,1,Clear,sky is clear,2016-03-02 03:00:00,454,3
No Holiday,264.08,0.0,0.0,90,Clouds,overcast clouds,2016-03-02 05:00:00,2880,5
No Holiday,264.0,0.0,0.0,75,Clouds,broken clouds,2016-03-02 06:00:00,5821,6
No Holiday,265.01,0.0,0.0,75,Clouds,broken clouds,2016-03-02 09:00:00,5341,9
No Holiday,268.88,0.0,0.0,1,Clear,sky is clear,2016-03-02 11:00:00,4601,11
No Holiday,271.01,0.0,0.0,40,Clouds,scattered clouds,2016-03-02 13:00:00,5072,13
No Holiday,272.15,0.0,0.0,90,Clouds,overcast clouds,2016-03-02 15:00:00,5918,15
No Holiday,272.65,0.0,0.0,75,Clouds,broken clouds,2016-03-02 17:00:00,6599,17
No Holiday,271.65,0.0,0.0,90,Clouds,overcast clouds,2016-03-02 19:00:00,3487,19
No Holiday,270.93,0.0,0.0,90,Clouds,overcast clouds,2016-03-02 21:00:00,2581,21
No Holiday,270.58,0.0,0.0,90,Clouds,overcast clouds,2016-03-02 23:00:00,1369,23
No Holiday,270.42,0.0,0.0,90,Clouds,overcast clouds,2016-03-03 01:00:00,364,1
No Holiday,270.28,0.0,0.0,90,Clouds,overcast clouds,2016-03-03 03:00:00,306,3
No Holiday,270.15,0.0,0.0,90,Snow,light snow,2016-03-03 05:00:00,2775,5
No Holiday,270.08,0.0,0.0,90,Clouds,overcast clouds,2016-03-03 07:00:00,6836,7
No Holiday,270.72,0.0,0.0,90,Snow,light snow,2016-03-03 09:00:00,5364,9
No Holiday,271.72,0.0,0.0,90,Snow,light snow,2016-03-03 11:00:00,4936,11
No Holiday,273.15,0.0,0.0,90,Clouds,overcast clouds,2016-03-03 13:00:00,5124,13
No Holiday,273.68,0.0,0.0,90,Clouds,overcast clouds,2016-03-03 15:00:00,5932,15
No Holiday,273.55,0.0,0.0,90,Clouds,overcast clouds,2016-03-03 17:00:00,6551,17
No Holiday,273.01,0.0,0.0,90,Clouds,overcast clouds,2016-03-03 20:00:00,3283,20
No Holiday,272.58,0.0,0.0,90,Clouds,overcast clouds,2016-03-03 23:00:00,2256,23
No Holiday,272.01,0.0,0.0,90,Clouds,overcast clouds,2016-03-04 01:00:00,439,1
No Holiday,271.94,0.0,0.0,90,Clouds,overcast clouds,2016-03-04 03:00:00,367,3
No Holiday,271.48,0.0,0.0,90,Clouds,overcast clouds,2016-03-04 05:00:00,2546,5
